codigo,nome,preco,estoque
2658,Mochila_2658,457.82,49
2659,Jaqueta_2659,196.25,99
2660,Relogio_2660,510.82,31
2661,Relogio_2661,319.29,98
2662,Meia_2662,818.13,39
2663,Oculos_2663,270.99,45
2664,Meia_2664,687.81,46
2665,Mochila_2665,384.99,41
2666,Tenis_2666,939.43,32
2667,Mochila_2667,401.85,15
2668,Meia_2668,79.32,23
2669,Camisa_2669,554.43,85
2670,Mochila_2670,366.24,33
2671,Calca_2671,637.57,44
2672,Relogio_2672,742.09,23
2673,Mochila_2673,872.8,88
2674,Calca_2674,621.68,40
2675,Oculos_2675,326.0,59
2676,Bone_2676,346.59,2
2677,Camisa_2677,167.86,16
2678,Jaqueta_2678,326.87,98
2679,Tenis_2679,220.31,79
2680,Bermuda_2680,752.02,77
2681,Jaqueta_2681,166.5,66
2682,Mochila_2682,497.27,39
2683,Mochila_2683,96.82,71
2684,Meia_2684,513.87,82
2685,Mochila_2685,916.35,60
2686,Meia_2686,595.27,40
2687,Bermuda_2687,897.29,94
2688,Camisa_2688,666.86,38
2689,Jaqueta_2689,606.62,3
2690,Calca_2690,871.42,86
2691,Relogio_2691,882.64,2
2692,Oculos_2692,920.14,32
2693,Relogio_2693,306.15,38
2694,Camisa_2694,292.95,49
2695,Bone_2695,537.9,91
2696,Camisa_2696,980.84,87
2697,Camisa_2697,908.29,96
2698,Oculos_2698,335.14,44
2699,Calca_2699,590.52,29
2700,Bermuda_2700,227.79,41
2701,Meia_2701,312.99,95
2702,Camisa_2702,690.72,93
2703,Meia_2703,454.62,83
2704,Tenis_2704,330.44,29
2705,Jaqueta_2705,279.22,90
2706,Oculos_2706,181.49,74
2707,Jaqueta_2707,260.32,88
2708,Relogio_2708,713.55,32
2709,Mochila_2709,303.23,77
2710,Mochila_2710,66.11,34
2711,Bone_2711,344.85,37
2712,Oculos_2712,839.11,75
2713,Calca_2713,950.83,100
2714,Relogio_2714,508.61,53
2715,Meia_2715,541.35,32
2716,Jaqueta_2716,627.8,37
2717,Bermuda_2717,779.91,95
2718,Bermuda_2718,242.64,89
2719,Tenis_2719,21.52,94
2720,Bone_2720,791.97,24
2721,Relogio_2721,519.28,68
2722,Mochila_2722,599.72,15
2723,Calca_2723,274.27,42
2724,Meia_2724,882.98,85
2725,Bone_2725,265.28,14
2726,Meia_2726,597.97,16
2727,Bone_2727,313.0,87
2728,Camisa_2728,788.91,24
2729,Calca_2729,364.48,84
2730,Jaqueta_2730,292.85,70
2731,Bone_2731,267.67,66
2732,Bone_2732,437.12,86
2733,Camisa_2733,681.99,86
2734,Jaqueta_2734,550.31,57
2735,Jaqueta_2735,692.09,12
2736,Mochila_2736,363.17,3
2737,Bermuda_2737,430.88,29
2738,Meia_2738,947.59,51
2739,Camisa_2739,474.68,45
2740,Meia_2740,894.82,14
2741,Meia_2741,924.79,67
2742,Relogio_2742,397.28,49
2743,Relogio_2743,766.41,61
2744,Camisa_2744,692.81,45
2745,Camisa_2745,986.66,21
2746,Oculos_2746,125.09,51
2747,Oculos_2747,254.33,59
2748,Oculos_2748,131.52,35
2749,Bermuda_2749,907.35,35
2750,Jaqueta_2750,127.19,41
2751,Relogio_2751,696.71,16
2752,Bermuda_2752,652.13,37
2753,Bone_2753,131.78,8
2754,Calca_2754,402.24,99
2755,Relogio_2755,522.56,17
2756,Camisa_2756,730.56,3
2757,Camisa_2757,77.04,6
2758,Mochila_2758,933.61,88
2759,Bone_2759,207.91,5
2760,Camisa_2760,436.39,40
2761,Calca_2761,659.22,27
2762,Mochila_2762,897.62,94
2763,Bermuda_2763,837.22,58
2764,Tenis_2764,756.49,19
2765,Bone_2765,208.16,13
2766,Camisa_2766,791.7,64
2767,Bermuda_2767,383.0,72
2768,Camisa_2768,130.77,86
2769,Bone_2769,400.78,84
2770,Calca_2770,912.19,7
2771,Oculos_2771,428.61,14
2772,Tenis_2772,402.15,53
2773,Relogio_2773,624.81,84
2774,Relogio_2774,398.02,15
2775,Bone_2775,658.85,54
2776,Meia_2776,356.72,58
2777,Relogio_2777,586.2,71
2778,Calca_2778,391.52,13
2779,Camisa_2779,242.33,2
2780,Camisa_2780,444.11,67
2781,Camisa_2781,488.45,94
2782,Calca_2782,941.65,45
2783,Jaqueta_2783,247.19,81
2784,Tenis_2784,141.61,2
2785,Bermuda_2785,95.85,64
2786,Relogio_2786,832.3,95
2787,Bone_2787,610.93,94
2788,Bermuda_2788,526.43,66
2789,Bone_2789,218.78,11
2790,Mochila_2790,292.38,54
2791,Camisa_2791,473.27,55
2792,Bermuda_2792,194.05,43
2793,Tenis_2793,734.48,77
2794,Jaqueta_2794,872.9,68
2795,Calca_2795,50.72,83
2796,Calca_2796,272.78,75
2797,Meia_2797,642.02,55
2798,Bermuda_2798,770.31,21
2799,Meia_2799,907.75,38
2800,Tenis_2800,978.48,57
2801,Mochila_2801,955.62,62
2802,Camisa_2802,341.66,19
2803,Calca_2803,631.85,79
2804,Meia_2804,492.6,96
2805,Bermuda_2805,137.35,71
2806,Oculos_2806,528.11,83
2807,Bone_2807,605.8,11
2808,Meia_2808,275.42,28
2809,Mochila_2809,987.37,50
2810,Tenis_2810,327.79,39
2811,Tenis_2811,351.23,100
2812,Bermuda_2812,403.84,16
2813,Oculos_2813,281.85,47
2814,Meia_2814,424.87,20
2815,Tenis_2815,261.71,31
2816,Oculos_2816,483.01,42
2817,Tenis_2817,313.04,85
2818,Mochila_2818,319.46,98
2819,Camisa_2819,427.01,56
2820,Oculos_2820,202.0,89
2821,Oculos_2821,754.09,100
2822,Tenis_2822,273.2,51
2823,Bone_2823,672.85,93
2824,Meia_2824,452.27,89
2825,Jaqueta_2825,730.68,35
2826,Tenis_2826,578.16,1
2827,Bermuda_2827,61.93,5
2828,Relogio_2828,636.71,31
2829,Oculos_2829,344.07,53
2830,Camisa_2830,478.5,87
2831,Calca_2831,558.47,46
2832,Tenis_2832,455.67,8
2833,Calca_2833,284.11,71
2834,Relogio_2834,57.1,18
2835,Camisa_2835,216.97,10
2836,Camisa_2836,868.66,99
2837,Tenis_2837,578.48,10
2838,Bermuda_2838,208.16,24
2839,Camisa_2839,552.09,25
2840,Jaqueta_2840,971.38,78
2841,Calca_2841,770.18,15
2842,Jaqueta_2842,548.77,14
2843,Meia_2843,972.3,59
2844,Jaqueta_2844,830.43,45
2845,Jaqueta_2845,584.8,18
2846,Tenis_2846,142.81,74
2847,Tenis_2847,860.35,8
2848,Camisa_2848,65.77,96
2849,Jaqueta_2849,400.6,70
2850,Relogio_2850,806.81,63
2851,Tenis_2851,397.23,28
2852,Jaqueta_2852,444.54,87
2853,Meia_2853,922.05,33
2854,Bermuda_2854,562.37,29
2855,Bermuda_2855,844.19,28
2856,Camisa_2856,611.27,99
2857,Calca_2857,287.6,11
2858,Mochila_2858,493.42,38
2859,Bone_2859,520.0,70
2860,Tenis_2860,780.66,60
2861,Bermuda_2861,838.76,100
2862,Oculos_2862,514.19,92
2863,Meia_2863,363.6,43
2864,Jaqueta_2864,923.02,43
2865,Calca_2865,22.94,52
2866,Relogio_2866,126.84,46
2867,Tenis_2867,708.39,58
2868,Camisa_2868,751.79,98
2869,Relogio_2869,130.51,96
2870,Calca_2870,633.72,26
2871,Mochila_2871,142.58,83
2872,Oculos_2872,752.96,56
2873,Bone_2873,844.64,78
2874,Meia_2874,420.09,50
2875,Camisa_2875,20.94,83
2876,Camisa_2876,814.24,61
2877,Mochila_2877,56.12,36
2878,Bone_2878,403.55,52
2879,Relogio_2879,371.84,86
2880,Relogio_2880,736.9,22
2881,Relogio_2881,626.94,56
2882,Camisa_2882,45.75,59
2883,Camisa_2883,874.03,99
2884,Camisa_2884,584.42,45
2885,Relogio_2885,562.55,51
2886,Tenis_2886,144.57,68
2887,Relogio_2887,456.13,72
2888,Bermuda_2888,587.29,53
2889,Oculos_2889,723.28,9
2890,Jaqueta_2890,43.39,55
2891,Calca_2891,222.41,57
2892,Bermuda_2892,139.32,73
2893,Bone_2893,241.99,63
2894,Oculos_2894,830.36,84
2895,Bone_2895,614.95,60
2896,Oculos_2896,187.49,47
2897,Meia_2897,393.53,52
2898,Tenis_2898,65.44,30
2899,Mochila_2899,51.33,4
2900,Bone_2900,855.25,22
2901,Bermuda_2901,461.99,9
2902,Camisa_2902,193.7,56
2903,Oculos_2903,353.83,24
2904,Oculos_2904,970.75,52
2905,Meia_2905,812.05,68
2906,Bermuda_2906,799.69,20
2907,Relogio_2907,648.82,95
2908,Bone_2908,381.1,1
2909,Meia_2909,83.99,90
2910,Bermuda_2910,808.2,98
2911,Bermuda_2911,344.16,6
2912,Mochila_2912,692.73,57
2913,Bone_2913,927.36,31
2914,Oculos_2914,138.63,85
2915,Camisa_2915,219.28,67
2916,Meia_2916,118.44,41
2917,Bermuda_2917,545.64,55
2918,Jaqueta_2918,306.07,72
2919,Bone_2919,202.99,51
2920,Tenis_2920,513.57,10
2921,Calca_2921,480.26,95
2922,Tenis_2922,703.53,21
2923,Camisa_2923,672.56,55
2924,Bone_2924,34.14,14
2925,Bermuda_2925,860.99,9
2926,Meia_2926,327.66,12
2927,Tenis_2927,718.77,22
2928,Bermuda_2928,33.04,88
2929,Bone_2929,848.06,29
2930,Relogio_2930,172.74,18
2931,Bermuda_2931,875.77,70
2932,Bone_2932,289.08,42
2933,Meia_2933,997.4,17
2934,Meia_2934,270.38,21
2935,Oculos_2935,528.08,28
2936,Meia_2936,889.79,43
2937,Oculos_2937,957.76,54
2938,Oculos_2938,61.64,28
2939,Camisa_2939,971.12,9
2940,Camisa_2940,910.78,21
2941,Oculos_2941,908.72,62
2942,Relogio_2942,583.43,87
2943,Mochila_2943,666.06,61
2944,Tenis_2944,945.39,20
2945,Meia_2945,749.33,85
2946,Mochila_2946,768.9,64
2947,Bermuda_2947,616.96,98
2948,Oculos_2948,77.85,67
2949,Bermuda_2949,138.15,71
2950,Bermuda_2950,325.38,31
2951,Camisa_2951,294.11,85
2952,Meia_2952,818.61,23
2953,Tenis_2953,406.01,43
2954,Calca_2954,333.14,79
2955,Camisa_2955,696.15,89
2956,Mochila_2956,293.85,49
2957,Tenis_2957,651.58,43
2958,Tenis_2958,249.68,98
2959,Bone_2959,450.71,50
2960,Meia_2960,205.48,65
2961,Calca_2961,380.72,66
2962,Mochila_2962,408.48,74
2963,Calca_2963,268.15,10
2964,Calca_2964,845.94,84
2965,Camisa_2965,873.97,96
2966,Jaqueta_2966,928.89,23
2967,Jaqueta_2967,654.15,21
2968,Calca_2968,947.69,24
2969,Meia_2969,111.68,48
2970,Bermuda_2970,39.51,57
2971,Relogio_2971,418.37,62
2972,Camisa_2972,897.49,16
2973,Bermuda_2973,581.76,94
2974,Jaqueta_2974,73.09,48
2975,Calca_2975,811.99,78
2976,Bermuda_2976,992.51,54
2977,Tenis_2977,612.2,10
2978,Mochila_2978,657.1,38
2979,Jaqueta_2979,503.31,22
2980,Bermuda_2980,244.84,61
2981,Tenis_2981,59.18,27
2982,Mochila_2982,548.95,72
2983,Relogio_2983,401.91,4
2984,Meia_2984,340.57,49
2985,Bone_2985,889.27,62
2986,Tenis_2986,45.39,92
2987,Oculos_2987,790.03,95
2988,Bermuda_2988,807.39,42
2989,Oculos_2989,156.23,79
2990,Jaqueta_2990,244.72,55
2991,Bone_2991,788.31,68
2992,Relogio_2992,526.62,90
2993,Mochila_2993,340.46,21
2994,Jaqueta_2994,611.21,4
2995,Camisa_2995,521.89,86
2996,Meia_2996,598.03,14
2997,Tenis_2997,772.33,16
2998,Jaqueta_2998,875.87,88
2999,Tenis_2999,880.78,13
3000,Mochila_3000,938.23,95
3001,Tenis_3001,16.96,95
3002,Camisa_3002,94.89,79
3003,Oculos_3003,834.23,17
3004,Mochila_3004,394.42,56
3005,Calca_3005,388.13,30
3006,Mochila_3006,681.32,94
3007,Jaqueta_3007,744.53,10
3008,Oculos_3008,900.27,5
3009,Jaqueta_3009,435.76,63
3010,Camisa_3010,480.71,19
3011,Bone_3011,14.53,9
3012,Relogio_3012,956.82,69
3013,Oculos_3013,312.54,7
3014,Mochila_3014,977.26,8
3015,Mochila_3015,269.81,94
3016,Tenis_3016,36.71,56
3017,Mochila_3017,394.84,4
3018,Mochila_3018,549.08,45
3019,Tenis_3019,566.8,80
3020,Bermuda_3020,716.56,87
3021,Mochila_3021,405.52,100
3022,Mochila_3022,180.26,67
3023,Relogio_3023,248.84,16
3024,Jaqueta_3024,422.6,61
3025,Relogio_3025,127.54,64
3026,Relogio_3026,97.1,77
3027,Calca_3027,339.37,4
3028,Oculos_3028,801.61,62
3029,Mochila_3029,444.98,96
3030,Oculos_3030,931.34,76
3031,Mochila_3031,257.9,76
3032,Jaqueta_3032,751.54,64
3033,Meia_3033,558.1,38
3034,Jaqueta_3034,442.83,97
3035,Calca_3035,942.62,13
3036,Calca_3036,961.47,72
3037,Meia_3037,627.66,1
3038,Calca_3038,397.86,89
3039,Relogio_3039,561.36,11
3040,Oculos_3040,263.93,61
3041,Jaqueta_3041,716.66,46
3042,Calca_3042,893.37,36
3043,Calca_3043,106.6,51
3044,Tenis_3044,490.03,28
3045,Oculos_3045,957.91,92
3046,Oculos_3046,335.99,93
3047,Calca_3047,256.89,44
3048,Calca_3048,278.6,60
3049,Calca_3049,498.07,49
3050,Meia_3050,687.38,9
3051,Tenis_3051,793.51,69
3052,Mochila_3052,559.2,86
3053,Camisa_3053,975.6,46
3054,Meia_3054,68.38,95
3055,Calca_3055,763.22,35
3056,Mochila_3056,838.06,68
3057,Calca_3057,460.72,89
3058,Tenis_3058,156.18,49
3059,Jaqueta_3059,616.8,73
3060,Jaqueta_3060,201.02,56
3061,Tenis_3061,779.99,17
3062,Mochila_3062,822.32,37
3063,Calca_3063,155.7,76
3064,Relogio_3064,403.55,31
3065,Tenis_3065,756.5,34
3066,Bermuda_3066,611.34,55
3067,Relogio_3067,291.32,36
3068,Bone_3068,575.36,38
3069,Tenis_3069,923.35,51
3070,Oculos_3070,991.5,2
3071,Oculos_3071,90.87,80
3072,Jaqueta_3072,267.95,77
3073,Bermuda_3073,747.47,58
3074,Meia_3074,576.15,73
3075,Mochila_3075,139.82,30
3076,Jaqueta_3076,614.34,50
3077,Jaqueta_3077,536.06,25
3078,Jaqueta_3078,746.77,85
3079,Bermuda_3079,468.33,6
3080,Tenis_3080,741.87,11
3081,Bermuda_3081,713.35,9
3082,Bermuda_3082,345.25,63
3083,Tenis_3083,396.27,85
3084,Mochila_3084,422.95,32
3085,Camisa_3085,940.03,44
3086,Calca_3086,805.84,25
3087,Bone_3087,73.84,69
3088,Jaqueta_3088,265.24,51
3089,Jaqueta_3089,770.37,79
3090,Bermuda_3090,562.96,94
3091,Camisa_3091,340.79,19
3092,Bone_3092,540.85,61
3093,Calca_3093,577.88,67
3094,Oculos_3094,627.08,53
3095,Calca_3095,36.98,26
3096,Camisa_3096,964.59,34
3097,Jaqueta_3097,187.74,97
3098,Camisa_3098,605.84,55
3099,Calca_3099,278.76,15
3100,Tenis_3100,254.07,95
3101,Tenis_3101,786.23,72
3102,Tenis_3102,787.85,45
3103,Bone_3103,988.49,54
3104,Meia_3104,764.77,55
3105,Tenis_3105,262.42,62
3106,Jaqueta_3106,280.64,30
3107,Bone_3107,905.99,73
3108,Bermuda_3108,431.72,84
3109,Meia_3109,197.39,39
3110,Relogio_3110,621.79,40
3111,Bermuda_3111,611.22,95
3112,Calca_3112,224.01,75
3113,Tenis_3113,544.02,20
3114,Oculos_3114,344.12,8
3115,Tenis_3115,223.99,44
3116,Meia_3116,605.3,95
3117,Mochila_3117,227.35,8
3118,Mochila_3118,341.03,81
3119,Mochila_3119,165.25,18
3120,Camisa_3120,445.39,10
3121,Camisa_3121,563.04,51
3122,Relogio_3122,875.13,73
3123,Camisa_3123,316.23,15
3124,Jaqueta_3124,315.02,27
3125,Tenis_3125,540.43,57
3126,Bermuda_3126,950.5,52
3127,Bone_3127,259.84,96
3128,Jaqueta_3128,296.42,75
3129,Calca_3129,693.95,9
3130,Relogio_3130,991.6,67
3131,Tenis_3131,481.61,74
3132,Relogio_3132,173.52,26
3133,Bone_3133,576.44,21
3134,Bone_3134,48.87,4
3135,Oculos_3135,239.29,22
3136,Camisa_3136,656.25,49
3137,Meia_3137,480.55,13
3138,Tenis_3138,445.5,8
3139,Bone_3139,433.71,72
3140,Tenis_3140,867.25,35
3141,Relogio_3141,948.22,96
3142,Camisa_3142,877.54,45
3143,Oculos_3143,467.0,40
3144,Calca_3144,173.34,26
3145,Tenis_3145,549.26,97
3146,Tenis_3146,360.3,17
3147,Mochila_3147,405.63,34
3148,Meia_3148,830.73,36
3149,Bermuda_3149,698.42,26
3150,Jaqueta_3150,240.33,41
3151,Oculos_3151,128.68,25
3152,Jaqueta_3152,363.51,53
3153,Camisa_3153,860.6,98
3154,Relogio_3154,59.62,77
3155,Bermuda_3155,918.88,46
3156,Jaqueta_3156,99.92,79
3157,Mochila_3157,878.97,93
3158,Relogio_3158,229.21,8
3159,Tenis_3159,721.88,5
3160,Tenis_3160,790.47,22
3161,Tenis_3161,911.94,34
3162,Tenis_3162,68.94,89
3163,Calca_3163,974.79,66
3164,Relogio_3164,84.21,69
3165,Relogio_3165,785.92,26
3166,Bermuda_3166,346.94,78
3167,Bone_3167,326.26,36
3168,Relogio_3168,800.02,41
3169,Jaqueta_3169,16.31,78
3170,Mochila_3170,920.45,81
3171,Jaqueta_3171,394.97,58
3172,Meia_3172,809.32,87
3173,Meia_3173,780.32,41
3174,Jaqueta_3174,319.53,98
3175,Bermuda_3175,652.14,9
3176,Bermuda_3176,23.02,25
3177,Calca_3177,639.54,3
3178,Mochila_3178,457.09,92
3179,Bermuda_3179,863.85,13
3180,Oculos_3180,538.68,77
3181,Mochila_3181,585.82,85
3182,Bone_3182,717.04,1
3183,Jaqueta_3183,887.84,6
3184,Oculos_3184,808.55,27
3185,Bone_3185,167.33,78
3186,Camisa_3186,577.97,85
3187,Oculos_3187,897.04,13
3188,Meia_3188,46.75,70
3189,Oculos_3189,514.2,37
3190,Bone_3190,823.99,1
3191,Mochila_3191,332.99,27
3192,Bermuda_3192,998.02,56
3193,Relogio_3193,76.0,64
3194,Bermuda_3194,819.4,84
3195,Bone_3195,984.1,37
3196,Oculos_3196,582.96,31
3197,Relogio_3197,518.52,39
3198,Oculos_3198,452.97,16
3199,Relogio_3199,81.93,99
3200,Jaqueta_3200,207.81,24
3201,Bermuda_3201,761.79,33
3202,Meia_3202,982.68,7
3203,Bone_3203,266.88,52
3204,Relogio_3204,82.47,97
3205,Jaqueta_3205,353.79,86
3206,Bone_3206,416.67,86
3207,Oculos_3207,28.11,28
3208,Oculos_3208,618.57,78
3209,Meia_3209,733.21,50
3210,Camisa_3210,963.27,68
3211,Camisa_3211,597.44,81
3212,Mochila_3212,208.84,21
3213,Bermuda_3213,90.02,43
3214,Mochila_3214,257.01,56
3215,Relogio_3215,630.12,29
3216,Bone_3216,570.06,55
3217,Oculos_3217,539.27,25
3218,Relogio_3218,949.08,12
3219,Bone_3219,326.41,33
3220,Tenis_3220,245.0,79
3221,Calca_3221,682.94,38
3222,Meia_3222,901.83,31
3223,Calca_3223,178.43,24
3224,Bermuda_3224,45.35,48
3225,Jaqueta_3225,881.98,74
3226,Relogio_3226,764.98,63
3227,Mochila_3227,666.35,38
3228,Bermuda_3228,588.38,24
3229,Bermuda_3229,433.57,72
3230,Jaqueta_3230,493.52,8
3231,Jaqueta_3231,166.68,48
3232,Oculos_3232,356.09,70
3233,Bone_3233,429.9,39
3234,Tenis_3234,696.97,92
3235,Meia_3235,52.54,11
3236,Oculos_3236,963.7,94
3237,Tenis_3237,367.35,79
3238,Relogio_3238,353.59,8
3239,Meia_3239,977.35,68
3240,Camisa_3240,934.72,70
3241,Calca_3241,660.93,77
3242,Meia_3242,801.81,30
3243,Tenis_3243,475.4,92
3244,Calca_3244,802.0,34
3245,Tenis_3245,868.02,5
3246,Relogio_3246,73.51,89
3247,Meia_3247,343.49,17
3248,Calca_3248,481.69,97
3249,Calca_3249,41.32,10
3250,Tenis_3250,115.12,26
3251,Oculos_3251,376.84,54
3252,Jaqueta_3252,916.89,67
3253,Mochila_3253,686.5,81
3254,Mochila_3254,86.64,97
3255,Jaqueta_3255,598.11,67
3256,Camisa_3256,373.34,68
3257,Meia_3257,390.74,88
3258,Relogio_3258,221.66,50
3259,Camisa_3259,194.47,36
3260,Oculos_3260,574.96,66
3261,Bermuda_3261,747.8,22
3262,Mochila_3262,227.37,3
3263,Mochila_3263,277.46,31
3264,Relogio_3264,372.95,27
3265,Jaqueta_3265,336.9,33
3266,Tenis_3266,260.9,47
3267,Oculos_3267,537.47,33
3268,Relogio_3268,495.75,64
3269,Mochila_3269,689.06,6
3270,Calca_3270,300.71,81
3271,Calca_3271,933.38,13
3272,Bermuda_3272,495.71,58
3273,Bermuda_3273,708.61,30
3274,Camisa_3274,465.56,53
3275,Camisa_3275,518.62,80
3276,Relogio_3276,594.97,24
3277,Jaqueta_3277,423.92,85
3278,Mochila_3278,234.86,50
3279,Tenis_3279,367.37,49
3280,Relogio_3280,435.71,84
3281,Tenis_3281,801.64,67
3282,Bermuda_3282,789.0,54
3283,Meia_3283,442.08,96
3284,Oculos_3284,790.72,37
3285,Mochila_3285,578.09,96
3286,Mochila_3286,220.43,76
3287,Oculos_3287,701.8,1
3288,Relogio_3288,651.65,98
3289,Mochila_3289,617.09,8
3290,Meia_3290,428.98,53
3291,Relogio_3291,659.59,57
3292,Relogio_3292,836.98,37
3293,Mochila_3293,240.36,98
3294,Camisa_3294,785.09,82
3295,Tenis_3295,75.48,6
3296,Calca_3296,594.48,48
3297,Oculos_3297,174.84,5
3298,Camisa_3298,343.56,77
3299,Bermuda_3299,994.57,6
3300,Tenis_3300,233.92,92
3301,Oculos_3301,774.47,84
3302,Camisa_3302,289.45,82
3303,Camisa_3303,293.85,91
3304,Tenis_3304,360.56,39
3305,Calca_3305,706.73,50
3306,Calca_3306,160.9,16
3307,Oculos_3307,551.7,91
3308,Meia_3308,284.92,35
3309,Meia_3309,534.81,90
3310,Bermuda_3310,167.96,94
3311,Jaqueta_3311,603.03,71
3312,Oculos_3312,137.7,38
3313,Relogio_3313,961.92,72
3314,Meia_3314,93.61,58
3315,Mochila_3315,789.65,86
3316,Tenis_3316,11.77,94
3317,Calca_3317,407.47,57
3318,Meia_3318,66.47,42
3319,Oculos_3319,664.61,88
3320,Jaqueta_3320,497.01,69
3321,Bermuda_3321,342.39,73
3322,Tenis_3322,191.56,96
3323,Relogio_3323,375.03,70
3324,Relogio_3324,981.85,45
3325,Mochila_3325,321.23,32
3326,Relogio_3326,339.02,91
3327,Calca_3327,935.49,45
3328,Camisa_3328,693.6,50
3329,Bone_3329,340.41,88
3330,Bone_3330,725.41,45
3331,Camisa_3331,994.57,99
3332,Oculos_3332,107.05,65
3333,Jaqueta_3333,119.61,54
3334,Mochila_3334,260.01,14
3335,Bermuda_3335,894.32,48
3336,Bone_3336,273.34,42
3337,Camisa_3337,894.44,24
3338,Relogio_3338,876.76,98
3339,Bermuda_3339,447.94,32
3340,Jaqueta_3340,381.29,14
3341,Relogio_3341,794.26,4
3342,Meia_3342,495.55,16
3343,Oculos_3343,663.33,61
3344,Mochila_3344,614.49,9
3345,Bone_3345,739.97,77
3346,Relogio_3346,798.68,65
3347,Mochila_3347,656.01,14
3348,Bermuda_3348,55.61,70
3349,Jaqueta_3349,865.03,85
3350,Meia_3350,552.28,17
3351,Jaqueta_3351,291.38,78
3352,Mochila_3352,203.56,13
3353,Meia_3353,795.67,68
3354,Oculos_3354,27.82,29
3355,Oculos_3355,292.41,31
3356,Meia_3356,855.75,8
3357,Bone_3357,44.24,28
3358,Jaqueta_3358,423.29,65
3359,Jaqueta_3359,288.4,93
3360,Bermuda_3360,362.84,59
3361,Bone_3361,59.81,91
3362,Bermuda_3362,246.54,37
3363,Relogio_3363,152.74,12
3364,Camisa_3364,14.52,8
3365,Bone_3365,250.22,62
3366,Meia_3366,846.85,57
3367,Bermuda_3367,54.88,81
3368,Oculos_3368,857.6,56
3369,Jaqueta_3369,852.07,72
3370,Mochila_3370,947.75,45
3371,Jaqueta_3371,179.89,93
3372,Mochila_3372,693.2,52
3373,Camisa_3373,667.33,41
3374,Oculos_3374,124.11,41
3375,Calca_3375,509.12,91
3376,Camisa_3376,915.62,18
3377,Mochila_3377,33.26,98
3378,Oculos_3378,825.8,82
3379,Jaqueta_3379,788.68,16
3380,Bermuda_3380,93.13,70
3381,Mochila_3381,431.04,61
3382,Mochila_3382,880.89,96
3383,Calca_3383,824.73,52
3384,Jaqueta_3384,633.91,39
3385,Camisa_3385,986.63,52
3386,Bone_3386,810.04,27
3387,Tenis_3387,919.91,13
3388,Oculos_3388,168.98,49
3389,Jaqueta_3389,956.46,41
3390,Camisa_3390,83.42,20
3391,Jaqueta_3391,499.96,17
3392,Relogio_3392,175.15,93
3393,Meia_3393,861.98,24
3394,Mochila_3394,767.49,29
3395,Relogio_3395,369.31,25
3396,Meia_3396,190.33,78
3397,Meia_3397,274.74,99
3398,Oculos_3398,964.72,86
3399,Camisa_3399,234.36,54
3400,Bone_3400,531.61,45
3401,Tenis_3401,706.83,43
3402,Meia_3402,799.86,38
3403,Bermuda_3403,442.71,25
3404,Calca_3404,350.72,10
3405,Camisa_3405,149.63,55
3406,Jaqueta_3406,629.2,6
3407,Calca_3407,851.88,33
3408,Camisa_3408,619.82,41
3409,Oculos_3409,263.44,90
3410,Camisa_3410,739.23,63
3411,Bone_3411,436.53,50
3412,Bermuda_3412,228.48,38
3413,Camisa_3413,310.57,79
3414,Meia_3414,340.15,14
3415,Jaqueta_3415,74.21,13
3416,Camisa_3416,678.99,31
3417,Jaqueta_3417,939.82,98
3418,Relogio_3418,277.79,58
3419,Oculos_3419,781.34,83
3420,Tenis_3420,34.68,74
3421,Jaqueta_3421,726.11,10
3422,Bone_3422,678.13,40
3423,Calca_3423,786.89,33
3424,Tenis_3424,950.53,85
3425,Jaqueta_3425,446.16,28
3426,Oculos_3426,335.88,74
3427,Meia_3427,293.01,36
3428,Bone_3428,743.6,10
3429,Jaqueta_3429,438.16,80
3430,Mochila_3430,434.49,73
3431,Meia_3431,269.31,82
3432,Mochila_3432,701.93,47
3433,Camisa_3433,511.85,71
3434,Camisa_3434,33.95,78
3435,Calca_3435,153.91,26
3436,Meia_3436,321.88,94
3437,Bone_3437,354.66,23
3438,Relogio_3438,625.13,91
3439,Oculos_3439,576.49,42
3440,Bone_3440,767.66,98
3441,Calca_3441,886.65,72
3442,Calca_3442,227.22,8
3443,Tenis_3443,65.47,71
3444,Tenis_3444,263.38,46
3445,Bone_3445,208.1,51
3446,Relogio_3446,617.51,19
3447,Oculos_3447,337.93,2
3448,Camisa_3448,461.57,57
3449,Jaqueta_3449,630.69,89
3450,Meia_3450,571.2,45
3451,Bermuda_3451,948.83,6
3452,Tenis_3452,207.5,98
3453,Relogio_3453,256.79,81
3454,Jaqueta_3454,74.55,100
3455,Jaqueta_3455,602.83,7
3456,Jaqueta_3456,283.75,18
3457,Meia_3457,910.26,11
3458,Jaqueta_3458,421.61,27
3459,Bone_3459,966.79,33
3460,Jaqueta_3460,612.5,53
3461,Calca_3461,123.9,36
3462,Calca_3462,527.39,32
3463,Mochila_3463,488.28,93
3464,Bermuda_3464,623.44,46
3465,Meia_3465,869.22,19
3466,Calca_3466,554.09,47
3467,Camisa_3467,846.23,22
3468,Oculos_3468,710.3,18
